"1","1101 Védosisak",NULL,NULL,"1"
"428","46634 Kényelmes, meleg télikabát",NULL,NULL,"6"
"429","46635 M Póló",NULL,NULL,"6"
"430","46636 Jól láthatósági kabát",NULL,NULL,"6"
"431","46637 Prémium télikabát, sötétkék-tintakék",NULL,NULL,"6"
"432","46638 Prémium télikabát, sötétszürke-piros",NULL,NULL,"6"
"433","46639 Prémium télikabát, jól láthatósági citrom-fekete",NULL,NULL,"6"
"434","4664 Vadász lesnadrág",NULL,NULL,"6"
"435","46640 Könnyu szélkabát",NULL,NULL,"6"
"436","46641 Bélelt vattanadrág",NULL,NULL,"6"
"437","4665 B Vadásznadrág",NULL,NULL,"6"
"438","4665 Vadászkabát",NULL,NULL,"6"
"439","466500 vadászmellény",NULL,NULL,"6"
"440","466501 Nadrág",NULL,NULL,"6"
"441","466503 Kényelmes téli mellény",NULL,NULL,"6"
"442","466504 Vadásznadrág",NULL,NULL,"6"
"443","466505 Vadászkabát",NULL,NULL,"6"
"444","466506 FH Mellény",NULL,NULL,"6"
"445","466506 OZ Mellény",NULL,NULL,"6"
"446","466506 Mellény",NULL,NULL,"6"
"447","466507 Mellény",NULL,NULL,"6"
"448","466508 Mellény",NULL,NULL,"6"
"449","466510 Vízhatlan kabát",NULL,NULL,"6"
"450","466560 Télikabát",NULL,NULL,"6"
"451","4666 Optima Light Mellény",NULL,NULL,"6"
"452","466603 Kényelmes téli mellény",NULL,NULL,"6"
"453","466604 Vadásznadrág",NULL,NULL,"6"
"454","466606 Bélelt vadász lesnadrág",NULL,NULL,"6"
"455","4668 Mellény",NULL,NULL,"6"
"456","46688 Védooverál",NULL,NULL,"6"
"457","46689 Védooverál",NULL,NULL,"6"
"458","4669 Alpok",NULL,NULL,"6"
"459","4670 Mellény",NULL,NULL,"6"
"460","46700 Mellény",NULL,NULL,"6"
"461","46701 Mellény",NULL,NULL,"6"
"462","46702 Jól láthatósági kabát",NULL,NULL,"6"
"463","46703 Jól láthatósági kabát",NULL,NULL,"6"
"464","46704 Jól láthatósági kabát",NULL,NULL,"6"
"465","46705 Jól láthatósági derekas nadrág",NULL,NULL,"6"
"466","46706 Jól láthatósági derekas nadrág",NULL,NULL,"6"
"467","46707 Jól láthatósági derekas nadrág",NULL,NULL,"6"
"468","46708 Jól láthatósági kantáros nadrág",NULL,NULL,"6"
"469","46709 Jól láthatósági kantáros nadrág",NULL,NULL,"6"
"470","4671 Mellény",NULL,NULL,"6"
"471","46710 Jól láthatósági kantáros nadrág",NULL,NULL,"6"
"472","46711 Noi-férfi fehér softshell kabát",NULL,NULL,"6"
"473","46713 Alsó mellény",NULL,NULL,"6"
"474","46714 Mellény",NULL,NULL,"6"
"475","46715 Kardigán",NULL,NULL,"6"
"476","46716 Jól láthatósági póló, narancs",NULL,NULL,"6"
"477","46717 Jól láthatóságo póló, narancs",NULL,NULL,"6"
"478","46718 Jól láthatóságo póló, citrom",NULL,NULL,"6"
"479","46719 Jól láthatósági bélelt kantáros nadrág citrom-fekete színben",NULL,NULL,"6"
"480","4672 Kabát",NULL,NULL,"6"
"481","46720 Jól láthatósági bélelt kantáros nadrág narancs-sötétkék színben",NULL,NULL,"6"
"482","46721 Jól láthatósági mellény",NULL,NULL,"6"
"483","46722 Esokabát",NULL,NULL,"6"
"484","46723 esonadrág",NULL,NULL,"6"
"485","4673 Kabát",NULL,NULL,"6"
"486","4674 Twister Dzseki",NULL,NULL,"6"
"487","4675 Vízálló kabát",NULL,NULL,"6"
"488","4676 Grönland kabát",NULL,NULL,"6"
"489","4677 Kabát",NULL,NULL,"6"
"490","4678 Dzseki",NULL,NULL,"6"
"491","4679 Noi télikabát",NULL,NULL,"6"
"492","4680 Bélelt polár kardigán",NULL,NULL,"6"
"493","4680-1 Térdelo párna",NULL,NULL,"6"
"494","4681 Kék kardigán",NULL,NULL,"6"
"495","4682 Kantáros nadrág",NULL,NULL,"6"
"496","4683 Kabát",NULL,NULL,"6"
"497","4684 Hutoházi munkakabát",NULL,NULL,"6"
"498","4685 A Hutoházi derekas nadrág",NULL,NULL,"6"
"499","4685 Hutoházi nadrág",NULL,NULL,"6"
"500","4686 Hutoházi kantáros nadrág",NULL,NULL,"6"
"501","4687 Hutoházi kabát",NULL,NULL,"6"
"502","4686 B Hutoházi Overál",NULL,NULL,"6"
"503","4688 Pulóver",NULL,NULL,"6"
"504","4690 Védooverál",NULL,NULL,"6"
"505","4691 Védooverál",NULL,NULL,"6"
"506","4692 Esoköpeny",NULL,NULL,"6"
"507","4693 Esoruha",NULL,NULL,"6"
"508","4694 Sav- és lúgálló takarító ruha",NULL,NULL,"6"
"509","4695 CF Esokabát",NULL,NULL,"6"
"510","4695 Esokabát",NULL,NULL,"6"
"511","4696 CF Esoöltöny",NULL,NULL,"6"
"512","4696 Esoöltöny",NULL,NULL,"6"
"513","4697 Takarító ruha",NULL,NULL,"6"
"514","4698 Póló",NULL,NULL,"6"
"515","4699 Póló",NULL,NULL,"6"
"516","4700 póló",NULL,NULL,"6"
"517","4701 póló",NULL,NULL,"6"
"518","4702 Farmernadrág",NULL,NULL,"6"
"519","47023 Csukóvédo",NULL,NULL,"6"
"520","47024 Derékszíj",NULL,NULL,"6"
"521","4703 Vesevédo",NULL,NULL,"6"
"522","4704 Törülközo",NULL,NULL,"6"
"523","4705 Sapka",NULL,NULL,"6"
"524","4707 Sapka",NULL,NULL,"6"
"525","4708 Baseball sapka",NULL,NULL,"6"
"526","4709 Baseball sapka",NULL,NULL,"6"
"527","4748 detektálhat, egyszer használatos hajháló",NULL,NULL,"6"
"528","4770 Polár Sapka",NULL,NULL,"6"
"529","4801 Noi póló",NULL,NULL,"6"
"530","4803 Póló",NULL,NULL,"6"
"531","4805 Póló",NULL,NULL,"6"
"532","4807 Póló",NULL,NULL,"6"
"533","4903 Kötény",NULL,NULL,"6"
"534","4904 Kötény",NULL,NULL,"6"
"535","4905 Kötény",NULL,NULL,"6"
"536","4906 Köpeny",NULL,NULL,"6"
"537","4907 Kendo",NULL,NULL,"6"
"538","4916 Noi kosztüm",NULL,NULL,"6"
"539","4917 Férfi öltöny",NULL,NULL,"6"
"540","4918 Kötény",NULL,NULL,"6"
"541","4918A Kötényke",NULL,NULL,"6"
"542","4919 Köpeny",NULL,NULL,"6"
"543","ADN Derekas nadrág",NULL,NULL,"6"
"544","ADZS Kabát",NULL,NULL,"6"
"545","AKM mellény",NULL,NULL,"6"
"546","AKN Kantáros Nadrág",NULL,NULL,"6"
"547","AKNR nadrág",NULL,NULL,"6"
"548","AKP köpeny",NULL,NULL,"6"
"549","AKPR köpeny",NULL,NULL,"6"
"550","APG Póló",NULL,NULL,"6"
"551","APK Póló",NULL,NULL,"6"
"552","H4901 Noi halványkék rövid ujjú tunika",NULL,NULL,"6"
"553","H4900 Noi halványkék rövid ujjú tunika",NULL,NULL,"6"
"554","H4902 Noi rövid ujjú tunika",NULL,NULL,"6"
"555","H4903 Noi rövid ujjú fehér tunika",NULL,NULL,"6"
"556","H4903 Noi rövid ujjú fehér tunika",NULL,NULL,"6"
"557","H4903 Noi rövid ujjú fehér tunika",NULL,NULL,"6"
"558","H4904 Noi rövid ujjú fehér tunika oldaldíszítéssel",NULL,NULL,"6"
"559","H4905 Noi rövid ujjú fehér tunika oldaldíszítéssel",NULL,NULL,"6"
"560","H4906 Noi rövid ujjú fehér tunika oldaldíszítéssel",NULL,NULL,"6"
"561","H4907 Tunika",NULL,NULL,"6"
"562","H5001 Halványkék noi blúz",NULL,NULL,"6"
"563","H5002 Halványpiros noi blúz",NULL,NULL,"6"
"564","JLADN Derekas nadrág",NULL,NULL,"6"
"565","JLADZS Dzseki",NULL,NULL,"6"
"566","JLAKN Kantáros nadrág",NULL,NULL,"6"
"567","JLATK Télikabát",NULL,NULL,"6"
"568","4710 Sapka",NULL,NULL,"7"
"569","4712 Sapka",NULL,NULL,"7"
"570","4713 Sapka",NULL,NULL,"7"
"571","4714 Élelmiszeripari sapka",NULL,NULL,"7"
"572","4715 B Sapka",NULL,NULL,"7"
"573","4715 Sapka",NULL,NULL,"7"
"574","4716 DG Duplagumis hajháló",NULL,NULL,"7"
"575","4716 Novér sapka",NULL,NULL,"7"
"576","4717 Noi körsapka",NULL,NULL,"7"
"577","4718 Szájmaszk",NULL,NULL,"7"
"578","4718B Szájmaszk",NULL,NULL,"7"
"579","4719 Szájmaszk",NULL,NULL,"7"
"580","4720 Szakállvédo",NULL,NULL,"7"
"581","4721 Cipovédo",NULL,NULL,"7"
"582","4722 Cipovédo",NULL,NULL,"7"
"583","4723 Cipovédo",NULL,NULL,"7"
"584","4724 Cipovédo",NULL,NULL,"7"
"585","4725 ESD cipovédo",NULL,NULL,"7"
"586","4726 Csizmavédo",NULL,NULL,"7"
"587","4727 Alkarvédo",NULL,NULL,"7"
"588","4728 Alkarvédo",NULL,NULL,"7"
"589","4729 Polietilén látogatói köpeny",NULL,NULL,"7"
"590","4730 Fehér Polipropilén látogatói köpeny",NULL,NULL,"7"
"591","4731 Látogatói egységcsomag",NULL,NULL,"7"
"592","4732 Fehér polipropilén overál",NULL,NULL,"7"
"593","4733 Kék Polipropilén látogatói köpeny",NULL,NULL,"7"
"594","4734 Piros Polipropilén látogatói köpeny",NULL,NULL,"7"
"595","4735 Sapka",NULL,NULL,"7"
"596","4736 Fehér hajháló",NULL,NULL,"7"
"597","4737 Kék hajháló",NULL,NULL,"7"
"598","4738 Detektálható hajháló",NULL,NULL,"7"
"599","4739 Kék polipropilén overál",NULL,NULL,"7"
"600","4740 Fehér Megkötos polipropilén higiéniai köpeny",NULL,NULL,"7"
"601","4741 Zöld Megkötos polipropilén higiéniai köpeny",NULL,NULL,"7"
"602","4742 Piros Megkötos polipropilén higiéniai köpeny",NULL,NULL,"7"
"603","4743 Alkarvédo",NULL,NULL,"7"
"604","4744 Alkarvédo",NULL,NULL,"7"
"605","4745 Alkarvédo",NULL,NULL,"7"
"606","4746 Csizmavédo",NULL,NULL,"7"
"607","4747 ECO vékony novér sapka",NULL,NULL,"7"
"608","4758 Zöld  Polipropilén látogatói köpeny",NULL,NULL,"7"
"609","4847 Hajháló Adagoló",NULL,NULL,"8"
"610","4848 Adagoló",NULL,NULL,"8"
"611","4849 Adagoló",NULL,NULL,"8"
"612","4850 Szappan adagoló",NULL,NULL,"8"
"613","4850B Szappan adagoló",NULL,NULL,"8"
"614","4851 Szappan adagoló",NULL,NULL,"8"
"615","4851B Szappan adagoló",NULL,NULL,"8"
"616","4852 Kéztörlo adagoló",NULL,NULL,"8"
"617","4853 Papírtörlo",NULL,NULL,"8"
"618","4854 Papírtörlo",NULL,NULL,"8"
"619","4855 Papírtörlo",NULL,NULL,"8"
"620","4856 Papírtörlo",NULL,NULL,"8"
"621","4858 Toalett papír",NULL,NULL,"8"
"622","4859 Toalett papír",NULL,NULL,"8"
"623","4860 Soft Care Sensisept",NULL,NULL,"8"
"624","4861 Sof Care Med",NULL,NULL,"8"
"625","5597 Fekete gumicsizma",NULL,NULL,"9"
"626","5598 Orrmerevítos csizma",NULL,NULL,"9"
"627","5599 Zöld gumicsizma",NULL,NULL,"9"
"628","5600 Orrmerevítos csizma",NULL,NULL,"9"
"629","5601 Gumicsizma fekete",NULL,NULL,"9"
"630","5602 Gumicsizma",NULL,NULL,"9"
"631","5603 Gumicsizma",NULL,NULL,"9"
"632","5604 Jan Nero csizma",NULL,NULL,"9"
"633","5605 Savoie Normale",NULL,NULL,"9"
"634","5606 Gumicsizma",NULL,NULL,"9"
"635","5607 Griou combcsizma",NULL,NULL,"9"
"636","5608 Kioran SA mellcsizma",NULL,NULL,"9"
"637","5609 Max Csizma",NULL,NULL,"9"
"638","5610 Élelmiszeripari csizma",NULL,NULL,"9"
"639","5611 Ralf csizma",NULL,NULL,"9"
"640","5612 Villanyszerelo csizma",NULL,NULL,"9"
"641","5613 Normandy csizma",NULL,NULL,"9"
"642","5614 Ralf Mega csizma",NULL,NULL,"9"
"643","5615 Csizma",NULL,NULL,"9"
"644","5616 Eurofort csizma",NULL,NULL,"9"
"645","5617 Eurofort orrmerevítos csizma",NULL,NULL,"9"
"646","5618 Csizma",NULL,NULL,"9"
"647","5619 Orrmerevítos csizma",NULL,NULL,"9"
"648","5620 Telpbetét",NULL,NULL,"9"
"649","5621 Talpbetét",NULL,NULL,"9"
"650","5622 Papucs",NULL,NULL,"9"
"651","5623 Zokni",NULL,NULL,"9"
"652","5624 Talpbetét",NULL,NULL,"9"
"653","5625 Lángálló-saválló gumicsizma",NULL,NULL,"9"
"654","5626 Saválló-hoálló gumicsizma",NULL,NULL,"9"
"655","5627 Neoprén vadászcsizma",NULL,NULL,"9"
"656","5628 Vízálló bakancs",NULL,NULL,"9"
"657","5629 A Talpbetét",NULL,NULL,"9"
"658","5629 Talpbetét",NULL,NULL,"9"
"659","5630 Zöld soft PU mezogazdasági csizma",NULL,NULL,"9"
"660","5700 Günther S1",NULL,NULL,"9"
"661","5701 Luther S1",NULL,NULL,"9"
"662","5800 Lord S3",NULL,NULL,"9"
"663","5800 Soma O2 termokaplis változat",NULL,NULL,"9"
"664","5800W Lord szormés bakancs S3",NULL,NULL,"9"
"665","KIFUTÓ TERMÉK - 5801 Arno 02 Thermokaplis változat",NULL,NULL,"9"
"666","5802 Malden S3",NULL,NULL,"9"
"667","5803 Rügen S3",NULL,NULL,"9"
"668","5804 Lord Plus S3",NULL,NULL,"9"
"669","5805 Yenkee S3",NULL,NULL,"9"
"670","5806 Dore 02 Thermokaplis változat",NULL,NULL,"9"
"671","5808 Friday S1P",NULL,NULL,"9"
"672","5809 Thassi S1P",NULL,NULL,"9"
"673","KIFUTÓ TERMÉK - 5810 S1P",NULL,NULL,"9"
"674","5811 Haiti S3",NULL,NULL,"9"
"675","5812 Gotland S1P",NULL,NULL,"9"
"676","5813 Reiknes S1P",NULL,NULL,"9"
"677","5814 Tennessee S3",NULL,NULL,"9"
"678","5815 Memphis S3",NULL,NULL,"9"
"679","5817 Messer S1P",NULL,NULL,"9"
"680","5818 Roboris S3",NULL,NULL,"9"
"681","5819 Vis S3",NULL,NULL,"9"
"682","5820 Acid S3 saválló félcipo",NULL,NULL,"9"
"683","5821 Toxic S3 saválló bakancs",NULL,NULL,"9"
"684","5822 Phebus öntobakancs S3 HI HRO",NULL,NULL,"9"
"685","5823 Hochofen S3 HI HRO",NULL,NULL,"9"
"686","5824 Platon S3 HI HRO",NULL,NULL,"9"
"687","5825 Adelaide S3 HI HRO",NULL,NULL,"9"
"688","5826 Roboris Sport S3",NULL,NULL,"9"
"689","5827 Villanyszerelo félcipo",NULL,NULL,"9"
"690","5828 Villanyszerelo bakancs",NULL,NULL,"9"
"691","5829 Villanyszerelo surranó",NULL,NULL,"9"
"692","5830 Metatarsal S3 HI HRO",NULL,NULL,"9"
"693","5831 Alaska S3",NULL,NULL,"9"
"694","5832 Villanyszerelo bakancs",NULL,NULL,"9"
"695","5833 Surranó O2",NULL,NULL,"9"
"696","5834 Winter S3",NULL,NULL,"9"
"697","5835 Sumatra S3",NULL,NULL,"9"
"698","5836 Baikal S3",NULL,NULL,"9"
"699","5837 Terra",NULL,NULL,"9"
"700","5838 Bakancs",NULL,NULL,"9"
"701","5839 Izland S2",NULL,NULL,"9"
"702","5840 Huahine O2",NULL,NULL,"9"
"703","5841 B Nelly O2",NULL,NULL,"9"
"704","5841 Herman S2",NULL,NULL,"9"
"705","5842 Palma S1",NULL,NULL,"9"
"706","5843 Malden Weiss S2",NULL,NULL,"9"
"707","5844 S2 Bakancs",NULL,NULL,"9"
"708","5845 Weiss Helen II. S2",NULL,NULL,"9"
"709","5845R Weiss Renee O2 - thermokaplis változat",NULL,NULL,"9"
"710","5846 Flóra",NULL,NULL,"9"
"711","KIFUTÓ TERMÉK - 5847 Klumpa",NULL,NULL,"9"
"712","5848 Calypso S2",NULL,NULL,"9"
"713","5849 S2 Vízálló bakancs",NULL,NULL,"9"
"714","5850 Flex Clog Zárt",NULL,NULL,"9"
"715","5851 Flex Clog csatos",NULL,NULL,"9"
"716","5852 S2",NULL,NULL,"9"
"717","5853 Papucs",NULL,NULL,"9"
"718","5854 B S3 Ducati félcipo",NULL,NULL,"9"
"719","5854 S3 Ducati bakancs",NULL,NULL,"9"
"720","5855 B Klumpa",NULL,NULL,"9"
"721","5855 Klumpa",NULL,NULL,"9"
"722","5856 Dália S2",NULL,NULL,"9"
"723","5857 ESD papucs",NULL,NULL,"9"
"724","5858 ESD szandál",NULL,NULL,"9"
"725","5859 Duran S1P",NULL,NULL,"9"
"726","5860 Sander S1",NULL,NULL,"9"
"727","KIFUTÓ TERMÉK - 5861 Andros S1P",NULL,NULL,"9"
"728","5862 S1P",NULL,NULL,"9"
"729","5863 S3",NULL,NULL,"9"
"730","5864 S3",NULL,NULL,"9"
"731","5865 S1P",NULL,NULL,"9"
"732","5866 O2 Vadász- és túrabakancs",NULL,NULL,"9"
"733","5867 Vis Sport S3",NULL,NULL,"9"
"734","5870 Rigel S3",NULL,NULL,"9"
"735","5868 Siro S3",NULL,NULL,"9"
"736","5869 S3",NULL,NULL,"9"
"737","5871 Keep Working S3 félcipo",NULL,NULL,"9"
"738","5872 Keep Working S3 bakancs",NULL,NULL,"9"
"739","5873 S3",NULL,NULL,"9"
"740","5874 S3",NULL,NULL,"9"
"741","5875 Félcipo",NULL,NULL,"9"
"742","5876 SB",NULL,NULL,"9"
"743","5877 Félcipo",NULL,NULL,"9"
"744","5878 Viking S3",NULL,NULL,"9"
"745","5879 Triumph S3",NULL,NULL,"9"
"746","5880 Black Forest S3",NULL,NULL,"9"
"747","5881 Vadász csizma",NULL,NULL,"9"
"748","5882 Lotar S3",NULL,NULL,"9"
"749","5883 Ural S3",NULL,NULL,"9"
"750","5884 S1P",NULL,NULL,"9"
"751","5885 Dirk S3",NULL,NULL,"9"
"752","5886 Wade S3",NULL,NULL,"9"
"753","5887 S3",NULL,NULL,"9"
"754","5888 S3",NULL,NULL,"9"
"755","5889 Jallune S3",NULL,NULL,"9"
"756","5890 Noi cipo",NULL,NULL,"9"
"757","5891 O2",NULL,NULL,"9"
"758","5892 S1P",NULL,NULL,"9"
"759","5893 Loli S3",NULL,NULL,"9"
"760","5894 S2",NULL,NULL,"9"
"761","5895 Bion S2",NULL,NULL,"9"
"762","5896 Vadász-horgász bakancs",NULL,NULL,"9"
"763","5900 Stefan S3",NULL,NULL,"9"
"764","5901 Stefan Plus S3",NULL,NULL,"9"
"765","5905 Werner S3",NULL,NULL,"9"
"766","5907 Orlando S1",NULL,NULL,"9"
"767","5908 Ohio S1",NULL,NULL,"9"
"768","5909 Suzy S1P",NULL,NULL,"9"
"769","5932 Villanyszerelo félcipo",NULL,NULL,"9"
"770","5936 Artic",NULL,NULL,"9"
"771","5942 Flex Clog nyitott",NULL,NULL,"9"
"772","5943 White Ham S2",NULL,NULL,"9"
"773","5944 Egon SB",NULL,NULL,"9"
"774","5945 Chef S2",NULL,NULL,"9"
"775","5946 Klumpa",NULL,NULL,"9"
"776","5947 Fárfi pántos klumpa",NULL,NULL,"9"
"777","5948 Noi pántos klumpa",NULL,NULL,"9"
"778","5949 Fly-Knit S1P kék-narancs",NULL,NULL,"9"
"779","5950 Fly-Knit S1P citrom-fekete",NULL,NULL,"9"
"780","59500 S2",NULL,NULL,"9"
"781","5951 Noi munkahelyi papucs",NULL,NULL,"9"
"782","5952 Strandpapucs",NULL,NULL,"9"
"783","5953 Werner S3 ESD",NULL,NULL,"9"
"784","59535 O1 PU klumpa",NULL,NULL,"9"
"785","59536 O1 PU zárt cipo",NULL,NULL,"9"
"786","5954 S1P Ducati félcipo",NULL,NULL,"9"
"787","5955 Yenkee S3 ESD",NULL,NULL,"9"
"788","5956 Duran S1P ESD",NULL,NULL,"9"
"789","5957 Fly-Knit S1P fekete-szürke",NULL,NULL,"9"
"790","5961 O2 Vadász és túrabakancs",NULL,NULL,"9"
"791","7701 Hegesztopajzs",NULL,NULL,"10"
"792","7702 Hegesztopajzs",NULL,NULL,"10"
"793","7703 Hegesztopajzs",NULL,NULL,"10"
"794","7704 Hegesztopajzs",NULL,NULL,"10"
"795","7705 Elektrooptikai pajzs",NULL,NULL,"10"
"796","7706 Hegesztokabát",NULL,NULL,"10"
"797","7707 Lábszárvédo",NULL,NULL,"10"
"798","7708 karvédo",NULL,NULL,"10"
"799","7709 Hegeszto borkötény",NULL,NULL,"10"
"800","7710 Hegesztopajzsüvegek",NULL,NULL,"10"
"801","7711 Hegeszto látómezo DIN 5-víztiszta",NULL,NULL,"10"
"802","7712 Hegesztonadrág",NULL,NULL,"10"
"803","3M 2000 sorozatú részecskeszurok",NULL,NULL,"11"
"804","3M 4251 FFA1P2D",NULL,NULL,"11"
"805","3M 4255 FFA2P3D",NULL,NULL,"11"
"806","3M 4277 FFABE1P3D",NULL,NULL,"11"
"807","3M 4279FFABEK1P3D",NULL,NULL,"11"
"808","3M 6000 sorozatú szurok",NULL,NULL,"11"
"809","3M 6100 Kicsi",NULL,NULL,"11"
"810","3M 6200 Közepes",NULL,NULL,"11"
"811","3M 6300 Nagy",NULL,NULL,"11"
"812","3M 6700S kis méret",NULL,NULL,"11"
"813","3M 6800S közepes méret",NULL,NULL,"11"
"814","3M 6900S nagy méret",NULL,NULL,"11"
"815","3M 8710 FFP1",NULL,NULL,"11"
"816","3M 8810 FFP2",NULL,NULL,"11"
"817","3M 8812 FFP1 szelepes",NULL,NULL,"11"
"818","3M 8822 FFP2 szelepes",NULL,NULL,"11"
"819","3M 8825 FFP2D szelepes",NULL,NULL,"11"
"820","3M 8835 FFP3D szelepes",NULL,NULL,"11"
"821","3M 9925 FFP2",NULL,NULL,"11"
"822","8802 FFP1",NULL,NULL,"11"
"823","8803 FFP1",NULL,NULL,"11"
"824","8804 FFP1",NULL,NULL,"11"
"825","8805 FFP2",NULL,NULL,"11"
"826","8806 FFP2",NULL,NULL,"11"
"827","8807 FFP2",NULL,NULL,"11"
"828","8808 FFP2",NULL,NULL,"11"
"829","8809 FFP2",NULL,NULL,"11"
"830","8810 FFP3",NULL,NULL,"11"
"831","8811 FFP2",NULL,NULL,"11"
"832","8812 FFP2",NULL,NULL,"11"
"833","8813 FFP1",NULL,NULL,"11"
"834","8814 FFP2",NULL,NULL,"11"
"835","8815 FFP3 NR",NULL,NULL,"11"
"836","8816 Ikerszuros félálarc",NULL,NULL,"11"
"837","8818 3M 6000 félálarc",NULL,NULL,"11"
"838","8818 3M 7500 félálarc",NULL,NULL,"11"
"839","8821 Panoráma gázálarc",NULL,NULL,"11"
"840","8822 BD 96",NULL,NULL,"11"
"841","8823 BD 96 Légzésvédo álarc",NULL,NULL,"11"
"842","8824 Teljes álarc",NULL,NULL,"11"
"843","8825 PULSAR+",NULL,NULL,"11"
"844","8826 Orion Plus MultiGas gázdetektor",NULL,NULL,"11"
"845","8827 Champion Elite",NULL,NULL,"11"
"846","10001 PKM 1A",NULL,NULL,"12"
"847","10002 PKM 2A",NULL,NULL,"12"
"848","10003 PKM 6B",NULL,NULL,"12"
"849","10004 PKM 12A",NULL,NULL,"12"
"850","10005 CKM 2",NULL,NULL,"12"
"851","10006CKM 5",NULL,NULL,"12"
"852","10007 NTKM 52",NULL,NULL,"12"
"853","10008 NTK 75",NULL,NULL,"12"
"854","B102/Z2 teljes testhevederzet",NULL,NULL,"13"
"855","FA10 visszahúzható zuhanásgátló",NULL,NULL,"13"
"856","K1 Kötél",NULL,NULL,"13"
"857","K11 Rögzítokötél",NULL,NULL,"13"
"858","K12 Rögzítokötél",NULL,NULL,"13"
"859","K13 Rögzítokötél",NULL,NULL,"13"
"860","K14 Rögzítokötél",NULL,NULL,"13"
"861","K15 Rögzítokötél",NULL,NULL,"13"
"862","K16 Rögzítokötél",NULL,NULL,"13"
"863","K17 Rögzítokötél",NULL,NULL,"13"
"864","K18 Rögzítokötél",NULL,NULL,"13"
"865","K19 Rögzítokötél",NULL,NULL,"13"
"866","K2 Karabiner",NULL,NULL,"13"
"867","K3 Karabiner",NULL,NULL,"13"
"868","K4 Karabiner",NULL,NULL,"13"
"869","K5 Karabiner",NULL,NULL,"13"
"870","K6 Hevedertartó szalag",NULL,NULL,"13"
"871","K7 1,5 hevedertartó szalag, karabiner nélkül",NULL,NULL,"13"
"872","K8 1,5 hevedertartó szalag DP120 karabinerrel",NULL,NULL,"13"
"873","M1 csörlos mentoállvány",NULL,NULL,"13"
"874","Z1 Munkahelyzet beállító deréköv",NULL,NULL,"13"
"875","Z3 Testhevederzet munkaövvel",NULL,NULL,"13"
"876","Z4 Testhevederzet",NULL,NULL,"13"
"877","Z5 Testhevederzet",NULL,NULL,"13"
"878","Z6 Poliészter alapanyagú rögzítokötél",NULL,NULL,"13"
"879","Z7 Poliamid alapanyagú rögzítokötél",NULL,NULL,"13"
